Time,Time Code,Country Name,Country Code,GDP per capita growth (annual %),"GDP per capita, PPP (current international $)",CO2 emissions (metric tons per capita),CO2 emissions (kg per PPP $ of GDP),"Life expectancy at birth, total (years)","Life expectancy at birth, male (years)","Life expectancy at birth, female (years)",CO2 intensity (kg per kg of oil equivalent energy use),Coverage of social protection and labor programs (% of population),Adequacy of social protection and labor programs (% of total welfare of beneficiary households),CPIA social protection rating (1=low to 6=high),Adjusted savings: carbon dioxide damage (% of GNI),"Intentional homicides (per 100,000 people)","Internally displaced persons, total displaced by conflict and violence (number of people)",CPIA quality of public administration rating (1=low to 6=high),Proportion of people living below 50 percent of median income (%),Multidimensional poverty headcount ratio (% of total population),CO2 emissions from gaseous fuel consumption (kt),CO2 emissions from liquid fuel consumption (kt),CO2 emissions from solid fuel consumption (kt),"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),Total greenhouse gas emissions (kt of CO2 equivalent)
2017,YR2017,Belarus,BLR,2.644807522,18356.10077,5.920823039,0.322553418,74.12926829,69.3,79.2,..,76.39178301,51.92784351,..,3.978914333,2.472219464,..,..,5.2,..,..,..,..,..,..,85377.9
2017,YR2017,Belgium,BEL,1.228866236,50442.27054,8.151429633,0.161599182,81.49268293,79.2,83.9,..,..,..,..,0.683778612,..,..,..,9.9,20.6,..,..,..,..,..,108311.6
2017,YR2017,Bhutan,BTN,3.771571241,10986.88814,1.281011902,0.116594607,70.847,69.371,72.576,..,0.892941464,..,3,1.622073963,1.719300403,..,4,13.8,5.8,..,..,..,4.5,4,1607.121
2017,YR2017,Bolivia,BOL,2.623303304,8244.933445,1.989037153,0.241243567,67.701,65.228,70.347,..,83.02119193,22.43429813,..,2.33863282,6.532270663,..,..,21.8,..,..,..,..,..,..,60180.58
2017,YR2017,Bosnia and Herzegovina,BIH,4.39985515,13400.04111,6.591808727,0.491924515,76.935,74.849,78.958,..,..,..,..,4.733388393,1.22092065,99000,..,..,..,..,..,..,..,..,27734.79
2017,YR2017,Botswana,BWA,1.970663775,14656.77299,3.053663858,0.208344897,66.753,63.968,69.428,..,..,..,..,1.862993214,..,..,..,..,..,..,..,..,..,..,14886.56
2017,YR2017,Brazil,BRA,0.523296589,14477.86177,2.189370939,0.151221981,74.827,71.635,78.032,..,50.14240901,41.31858624,..,0.843511847,30.59303721,..,..,23.1,..,..,..,..,..,..,1079305
2017,YR2017,Brunei Darussalam,BRN,0.320205439,60173.05113,16.94284599,0.28156867,74.722,72.685,76.963,..,..,..,..,2.122972871,..,..,..,..,..,..,..,..,..,..,9503.619
2017,YR2017,Bulgaria,BGR,3.515538335,21469.97089,6.201968443,0.28886711,74.81463415,71.4,78.4,..,..,..,..,2.837309701,1.434055348,..,..,15.3,38.9,..,..,..,..,..,56429.91
2017,YR2017,Burkina Faso,BFA,3.203256836,1978.155012,0.215317129,0.10884745,59.536,57.797,61.178,..,..,..,3,1.176747692,1.25044052,4900,3.5,..,..,..,..,..,3.5,4,30363.21
2017,YR2017,Burundi,BDI,-1.772646486,750.7876163,0.047127929,0.06277132,61.553,59.764,63.302,..,..,..,3,0.730750807,..,57000,2.5,..,..,..,..,..,1.5,3,4617.273
2017,YR2017,Cambodia,KHM,5.603875459,3972.724164,0.801380155,0.201720563,70.515,68.213,72.689,..,..,..,2.5,2.257080424,..,..,2.5,..,..,..,..,..,2,3,36897.86
2017,YR2017,Cameroon,CMR,0.648212634,3691.094724,0.376027218,0.101874172,60.81,59.465,62.163,..,..,..,3,0.968232406,4.115904274,239000,3,..,..,..,..,..,2.5,3,88959.15
2017,YR2017,Canada,CAN,1.811278917,48317.17458,15.54463624,0.321720721,81.83292683,79.75,84.02,..,..,..,..,1.305411334,1.819209056,..,..,13.2,..,..,..,..,..,..,721006.2
2017,YR2017,Central African Republic,CAF,2.590923501,839.6000095,0.044769181,0.053322034,53.721,51.552,56.051,..,..,..,2,0.377961641,..,689000,2.5,..,..,..,..,..,2.5,2.5,21352.63
2017,YR2017,Chad,TCD,-6.160905135,1579.7606,0.142252188,0.090046674,52.308,50.898,53.752,..,..,..,3,0.815103907,..,158000,2.5,..,..,..,..,..,2.5,2.5,74242.32
2017,YR2017,Channel Islands,CHI,..,..,..,..,81.331,79.158,83.481,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2017,YR2017,Chile,CHL,-0.213266447,24546.91242,4.740280099,0.193111053,80.35,78.015,82.601,..,92.2880725,18.65049004,..,1.226522073,4.240938207,..,..,13.6,20.7,..,..,..,..,..,107511.7
2017,YR2017,China,CHN,6.301863101,14243.53261,7.230985199,0.507667964,77.248,74.433,80.321,..,..,..,..,3.072675899,0.566555784,..,..,..,..,..,..,..,..,..,12035270
2017,YR2017,Colombia,COL,-0.161953875,14334.91461,1.550910205,0.108191102,76.646,73.759,79.535,..,33.42258312,30.21602188,..,0.915335744,25.43448835,6509000,..,20.2,..,..,..,..,..,..,173311.5
2017,YR2017,Comoros,COM,1.712361833,3240.17917,0.368403916,0.113698625,63.625,61.455,65.986,..,..,..,2,0.967856304,..,..,2.5,..,..,..,..,..,2.5,3,586.295
2017,YR2017,"Congo, Dem. Rep.",COD,0.216643089,1023.539833,0.033755215,0.032978897,59.411,57.723,61.107,..,..,..,2.5,0.288636646,..,4480000,2.5,..,..,..,..,..,2,3,55500.47
2017,YR2017,"Congo, Rep.",COG,-6.641709057,4073.926085,1.017894186,0.249855831,63.76,62.392,65.135,..,..,..,2.5,2.122701724,..,108000,2.5,..,..,..,..,..,2,2.5,15421.62
2017,YR2017,Costa Rica,CRI,3.143265986,20168.22048,1.653055904,0.081963399,79.377,77.07,81.76,..,74.78003141,32.9027813,..,0.538862614,12.07487262,..,..,18.7,23.07654117,..,..,..,..,..,15480.05
2017,YR2017,Cote d'Ivoire,CIV,4.618642178,4750.936451,0.425136558,0.089484792,58.48,57.348,59.723,..,..,..,3,0.789428547,..,16000,3,..,..,..,..,..,3,3.5,24350.12
2017,YR2017,Croatia,HRV,4.661531612,27206.96541,4.220576836,0.155128541,77.82682927,74.9,80.9,..,..,..,..,1.159156565,1.097206143,..,..,13.2,26.4,..,..,..,..,..,23318.47
2017,YR2017,Cuba,CUB,1.859409284,..,2.314852019,..,77.529,75.118,80.071,..,..,..,..,1.028120786,4.55170753,..,..,..,..,..,..,..,..,..,41794.54
2017,YR2017,Curacao,CUW,-2.045725489,24599.93783,..,..,78.01707317,74.7,81.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2017,YR2017,Cyprus,CYP,4.754519504,38415.10938,6.091071498,0.222941579,81.328,79.246,83.415,..,..,..,..,1.236319806,0.579219427,217000,..,8.5,25.2,..,..,..,..,..,8737.908
2017,YR2017,Czechia,CZE,4.889722042,38824.88792,9.611817069,0.247568443,78.97804878,76.1,82,..,..,..,..,1.847356582,0.626702958,..,..,4.7,12.2,..,..,..,..,..,122585.6
2017,YR2017,Denmark,DNK,2.162355113,55356.68078,5.747149166,0.103820335,81.10243902,79.2,83.1,..,..,..,..,0.365250732,1.237519248,..,..,6.9,17.2,..,..,..,..,..,47111.27
2017,YR2017,Djibouti,DJI,3.737482068,4451.683846,0.400794822,0.090032185,62.797,60.354,65.337,..,..,..,3,0.596194347,..,..,2.5,17.2,..,..,..,..,2.5,2.5,1362.306
2017,YR2017,Dominica,DMA,-7.054046687,11511.60642,2.357854069,0.204824069,67.525,65.596,69.647,..,..,..,3,1.215379895,26.98748633,..,3.5,..,..,..,..,..,4,3.5,232.064
2017,YR2017,Dominican Republic,DOM,3.490477238,16524.53384,2.211962081,0.133859273,73.063,70.074,76.319,..,52.21623092,10.06744104,..,1.156331002,11.42079584,..,..,14.2,20.9,..,..,..,..,..,37024.16
2017,YR2017,Ecuador,ECU,0.790527393,11679.43023,2.308895568,0.197689059,76.972,74.577,79.395,..,74.40946246,25.12014375,..,1.41611456,5.809446327,..,..,19.1,34.59,..,..,..,..,..,71504.86
2017,YR2017,"Egypt, Arab Rep.",EGY,2.128743382,10435.91719,2.379672474,0.228027152,71.302,68.712,73.974,..,..,..,..,3.920807459,1.336092161,36000,..,5.3,..,..,..,..,..,..,338426.6
2017,YR2017,El Salvador,SLV,1.984211245,8617.921708,1.018677591,0.118204554,72.311,66.908,77.494,..,84.59020859,30.25430571,..,1.011891351,63.223527,..,..,14.5,38.9,..,..,..,..,..,11481.3
2017,YR2017,Estonia,EST,5.664039082,33821.93291,12.68248286,0.374978062,78.09268293,73.8,82.6,..,..,..,..,2.380763123,2.201057494,..,..,9.6,23.4,..,..,..,..,..,19440.78
2017,YR2017,Ethiopia,ETH,6.622789071,1987.968754,0.146196855,0.073540821,64.838,62.288,67.533,..,..,..,3.5,0.728224151,..,1078000,3.5,..,..,..,..,..,3,3.5,146533.1
2017,YR2017,Fiji,FJI,5.279080313,12822.0136,1.800735349,0.140440917,67.79,66.008,69.656,..,..,..,..,1.252218207,..,..,..,..,..,..,..,..,..,..,2325.697
2017,YR2017,Finland,FIN,2.950531373,47570.13358,7.809318955,0.164164327,81.63170732,78.9,84.5,..,..,..,..,0.629334126,1.216381684,..,..,6.9,15.7,..,..,..,..,..,54159.12
2017,YR2017,France,FRA,1.994998447,44577.06457,4.749524866,0.10654638,82.57560976,79.6,85.7,..,..,..,..,0.448121588,1.106883017,..,..,10.1,17,..,..,..,..,..,436177.2
2017,YR2017,Gabon,GAB,-2.062816754,14478.13031,2.491852454,0.172111481,66.189,63.952,68.736,..,48.37542675,4.024460084,..,1.425975659,..,..,..,15.7,..,..,..,..,..,..,12863.78
2017,YR2017,Georgia,GEO,4.828569855,13589.70739,2.608849132,0.191972429,73.57,68.836,78.224,..,..,..,..,2.356810489,2.412577216,289000,..,14.8,..,..,..,..,..,..,17456.88
2017,YR2017,Germany,DEU,2.297206047,53071.45557,8.858344511,0.16691354,80.99268293,78.7,83.4,..,..,..,..,0.725015196,0.983971146,..,..,11.5,19,..,..,..,..,..,829682.4
2017,YR2017,Ghana,GHA,5.739078113,4929.567954,0.562955877,0.114199841,64.013,62.123,65.922,..,..,..,4,1.108211642,2.015070911,..,3.5,..,..,..,..,..,3.5,4,34203.9
2017,YR2017,Gibraltar,GIB,..,..,..,..,81.83,79.581,84.017,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2017,YR2017,Greece,GRC,1.29229029,28604.86094,6.210831583,0.21712504,81.28780488,78.8,83.9,..,..,..,..,1.257005731,0.804322504,..,..,14.9,34.8,..,..,..,..,..,86770.42
2017,YR2017,Greenland,GRL,0.079446435,..,..,..,71.64121951,68.69,74.74,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2017,YR2017,Guatemala,GTM,1.415648841,8322.21681,1.030233689,0.123793181,72.551,69.613,75.52,..,..,..,..,0.883783996,32.78298335,242000,..,..,..,..,..,..,..,..,31774.07
2017,YR2017,Guinea,GIN,7.508405646,2383.578867,0.272899075,0.114491314,59.109,57.926,60.212,..,..,..,3,1.216396571,..,..,3,..,..,..,..,..,2.5,3.5,26301.31
2017,YR2017,Haiti,HTI,1.097732862,3187.789761,0.306183719,0.096048906,63.854,61.087,66.732,..,..,..,2,0.825482683,..,..,2.5,..,..,..,..,..,2.5,2.5,10388.07
2017,YR2017,Honduras,HND,3.034580835,5447.698792,0.962298955,0.176643202,72.692,70.351,75.188,..,43.53632448,11.64916764,3.5,1.59513637,40.13777311,190000,3,24.7,..,..,..,..,3,3.5,20928.61
2017,YR2017,"Hong Kong SAR, China",HKG,3.001491894,59842.213,..,..,84.6804878,81.9,87.6,..,..,..,..,0.462759287,0.321650345,..,..,..,..,..,..,..,..,..,..
2017,YR2017,Hungary,HUN,4.549563298,29501.12042,4.744111289,0.160811224,75.81707317,72.5,79.3,..,..,..,..,1.265383401,1.634497542,..,..,11.5,25.6,..,..,..,..,..,60908.39
2017,YR2017,Iceland,ISL,1.779410135,55638.49206,4.870413512,0.087536763,82.66097561,81.1,84.3,..,..,..,..,0.26073061,0.873026959,..,..,6.3,12.8,..,..,..,..,..,2893.43
2017,YR2017,India,IND,5.568333514,6112.06665,1.713493134,0.28034595,70.467,69.159,71.856,..,..,..,..,3.310317238,3.028882799,806000,..,..,..,..,..,..,..,..,3242172
2017,YR2017,Indonesia,IDN,4.017625608,10941.92095,1.955863309,0.178749538,69.936,68.001,71.898,..,54.07380642,3.16716992,..,1.968259476,..,13000,..,..,..,..,..,..,..,..,893588.3
2017,YR2017,"Iran, Islamic Rep.",IRN,1.300705004,15163.29231,7.412845827,0.488867831,75.971,73.27,78.904,..,..,..,..,4.810665407,..,..,..,15.5,..,..,..,..,..,..,912706.3
2017,YR2017,Iraq,IRQ,-4.10746397,9976.854942,3.914135582,0.392321589,70.413,67.513,73.235,..,..,..,..,3.12344589,..,2648000,..,..,..,..,..,..,..,..,292605.6
2017,YR2017,Ireland,IRL,7.825064259,77749.20196,7.858425407,0.101074033,82.15609756,80.4,84,..,..,..,..,0.528448323,0.817292484,..,..,8.4,22.7,..,..,..,..,..,65493.51
2017,YR2017,Israel,ISR,2.27442978,39121.29583,7.530292771,0.19248577,82.55121951,80.6,84.6,..,..,..,..,0.688706482,1.480276756,..,..,20.5,..,..,..,..,..,..,88473.64
2017,YR2017,Italy,ITA,1.820333852,41581.12079,5.437912061,0.130778391,82.94634146,80.8,85.2,..,..,..,..,0.624378479,0.626624557,..,..,16,28.9,..,..,..,..,..,404497
2017,YR2017,Jamaica,JAM,0.792818277,9984.577117,2.570417921,0.257438837,71.911,69.916,73.912,..,52.77096107,27.68729178,..,1.877630491,58.64600371,..,..,..,..,..,..,..,..,..,8743.984
2017,YR2017,Japan,JPN,1.758611802,41444.21574,9.098344517,0.219532312,84.0997561,81.09,87.26,..,..,..,..,0.84535929,0.241586948,..,..,..,..,..,..,..,..,..,1246640
2017,YR2017,Jordan,JOR,-0.041500324,9629.102999,2.560237352,0.265885343,75.502,73.46,77.831,..,..,..,..,2.363330194,1.301958228,..,..,..,..,..,..,..,..,..,37067.8
2017,YR2017,Kazakhstan,KAZ,2.693432134,24862.96612,11.89628367,0.478474033,72.95,68.72,76.92,..,49.21030707,32.56181277,..,5.400985901,4.995955733,..,..,4,..,..,..,..,..,..,279963.5
2017,YR2017,Kenya,KEN,1.603146616,4312.908917,0.387839071,0.089925171,62.481,60.093,64.961,..,..,..,3.5,0.882483382,5.037985409,159000,3.5,..,..,..,..,..,3,3.5,68193.01
2017,YR2017,"Korea, Dem. People's Rep.",PRK,..,..,2.127540252,..,72.978,70.154,75.624,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,77152.43
2017,YR2017,"Korea, Rep.",KOR,2.870196962,40957.41806,12.20022362,0.297875799,82.62682927,79.7,85.7,..,..,..,..,1.43798669,0.584333966,..,..,..,..,..,..,..,..,..,708428.2
2017,YR2017,Kosovo,XKX,4.038708924,10436.16885,..,..,78.783,76.32,81.264,..,..,..,3.5,4.163649988,2.771897921,16000,3,6.6,..,..,..,..,3,3,..
2017,YR2017,Kuwait,KWT,-6.486673741,50007.29954,21.99493612,0.439834511,79.781,78.24,82.303,..,..,..,..,2.433811626,1.115177333,..,..,..,..,..,..,..,..,..,131104
2017,YR2017,Kyrgyz Republic,KGZ,2.734091891,5046.691535,1.521280372,0.301441125,71.2,67.2,75.4,..,..,..,3.5,4.812809759,3.263471878,..,3,3.8,..,..,..,..,3,2.5,15977.22
2017,YR2017,Lao PDR,LAO,5.26492844,7211.259089,2.72288168,0.377587554,67.434,65.512,69.468,..,..,..,2.5,4.408084361,..,..,3,..,..,..,..,..,2.5,3.5,29813.75
2017,YR2017,Latvia,LVA,4.232116165,28673.5634,3.664156174,0.127788658,74.62926829,69.8,79.7,..,..,..,..,0.876136466,4.14351393,..,..,12.8,28.2,..,..,..,..,..,11342.36
2017,YR2017,Lebanon,LBN,3.246064769,17808.07689,4.799523739,0.269513871,79.654,77.599,81.475,..,..,..,..,2.077056647,4.026679864,11000,..,..,..,..,..,..,..,..,35931.77
2017,YR2017,Lesotho,LSO,-4.331646416,2571.694113,0.320784367,0.124736595,53.064,50.351,55.9,..,71.66855251,12.95345463,3,0.999683357,..,..,3,21,..,..,..,..,3,3.5,2521.88
2017,YR2017,Liberia,LBR,0.521366332,1533.411238,0.266582941,0.173849607,60.553,59.391,61.694,..,..,..,2.5,1.55106122,..,..,2.5,..,..,..,..,..,3,3,2188.738
2017,YR2017,Libya,LBY,30.49630138,24212.91093,8.648266353,0.357175822,72.482,69.63,75.674,..,..,..,..,3.042425163,..,197000,..,..,..,..,..,..,..,..,112272.1
2017,YR2017,Liechtenstein,LIE,..,..,4.098260709,..,83.74634146,81.6,86,..,..,..,..,0.08871005,2.639323278,..,..,..,..,..,..,..,..,..,169.664
2017,YR2017,Lithuania,LTU,5.751046557,33761.87124,3.967609991,0.117517479,75.4804878,70.7,80.5,..,..,..,..,0.912018168,3.442992649,..,..,13.5,29.6,..,..,..,..,..,18822.33
2017,YR2017,Luxembourg,LUX,-1.116112962,114985.8422,15.08847361,0.131220273,82.09512195,79.9,84.4,..,..,..,..,0.716023535,0.335411487,..,..,13.3,21.5,..,..,..,..,..,10002.67
2017,YR2017,"Macao SAR, China",MAC,7.930232369,122977.509,..,..,84.563,81.962,87.094,..,..,..,..,0.252986796,0.313180679,..,..,..,..,..,..,..,..,..,..
2017,YR2017,North Macedonia,MKD,0.983736425,15706.4827,3.754105805,0.239016327,75.95365854,74.1,77.9,..,..,..,..,2.684116899,1.467817973,140,..,17.7,41.6,..,..,..,..,..,10878.03
2017,YR2017,Madagascar,MDG,1.281905438,1548.156425,0.132721085,0.085728472,65.094,63.038,67.243,..,..,..,3,1.017530131,..,..,2.5,..,..,..,..,..,2.5,3,28657.33
2017,YR2017,Malawi,MWI,1.234188303,1454.777492,0.066386047,0.045633128,62.977,59.449,66.644,..,..,..,3.5,0.506536853,..,..,2.5,..,..,..,..,..,2.5,3.5,8996.035
2017,YR2017,Malaysia,MYS,4.325630335,25935.1427,7.118441362,0.274470877,75.476,73.099,78.139,..,..,..,..,2.74629336,1.185271139,..,..,..,..,..,..,..,..,..,285387.9
2017,YR2017,Maldives,MDV,3.082105514,18973.56896,3.934662879,0.207376002,79.943,79.102,81.058,..,..,..,3.5,1.58945592,7.196650594,..,3,..,..,..,..,..,2.5,3,2248.964
2017,YR2017,Mali,MLI,1.972295116,2153.845638,0.26816865,0.124506903,59.132,58.059,60.235,..,..,..,3,1.303887925,..,38000,2.5,..,..,..,..,..,3,3.5,40976.83
2017,YR2017,Malta,MLT,7.928679799,43508.78326,3.250434296,0.074707543,82.34634146,80.2,84.6,..,..,..,..,0.468447658,1.668415027,..,..,9.4,19.3,..,..,..,..,..,2027.492
2017,YR2017,Mauritania,MRT,3.508415569,5259.065063,0.837905633,0.159325968,65.083,63.284,66.942,..,..,..,3,1.948028195,..,..,3,..,..,..,..,..,3,3.5,13379.37
2017,YR2017,Mauritius,MUS,3.84428771,22148.62439,3.300930799,0.149035477,74.51463415,71.3,77.89,..,51.52013334,43.45477452,..,1.125734017,2.548773287,..,..,10.9,..,..,..,..,..,..,6726.405
2017,YR2017,Mexico,MEX,1.015816185,20032.40861,3.838990138,0.191638969,74.138,71.044,77.303,..,..,..,..,1.563145944,26.11461568,345000,..,..,..,..,..,..,..,..,671598.9
2017,YR2017,Moldova,MDA,6.514568388,11651.18635,2.926840954,0.251205402,70.516,66.077,75.059,..,..,..,3.5,2.950622723,4.433256847,..,3.5,4.5,..,..,..,..,2.5,4,12747.63
2017,YR2017,Monaco,MCO,-3.430626846,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2017,YR2017,Mongolia,MNG,3.368742244,11431.49802,6.32277465,0.553101146,70.237,66.328,74.293,..,..,..,3.5,7.421165029,6.169191863,..,3,..,..,..,..,..,3.5,3.5,50752
2017,YR2017,Montenegro,MNE,4.704687527,19682.29415,3.642510199,0.185065327,76.48536585,73.9,79.2,..,..,..,..,1.713686501,2.371773992,..,..,18.9,33.7,..,..,..,..,..,3521.123
2017,YR2017,Morocco,MAR,3.792277024,7921.619141,1.78795582,0.222457052,73.66,71.783,75.664,..,..,..,..,2.036367131,2.141965626,..,..,..,..,..,..,..,..,..,84987.49
2017,YR2017,Mozambique,MOZ,0.571469933,1287.234867,0.252269549,0.195977871,59.771,57.213,62.221,..,..,..,3,2.101162554,..,10000,3,..,..,..,..,..,2.5,3.5,32746.55
2017,YR2017,Myanmar,MMR,4.949194197,4312.947389,0.621475063,0.144095211,65.843,62.842,68.995,..,13.78291174,24.85648105,2,2.034346629,2.662161341,635000,2.5,6.7,..,..,..,..,2.5,2.5,124349.5
2017,YR2017,Namibia,NAM,-2.751013627,10335.26742,1.804372447,0.174584012,62.293,58.651,65.88,..,..,..,..,1.261865005,..,..,..,..,..,..,..,..,..,..,12476.81
2017,YR2017,Nepal,NPL,7.731269075,3495.5288,0.442930537,0.126713456,68.91,67.174,70.638,..,..,..,3,1.595730958,2.189229978,2,3,..,..,..,..,..,3,3.5,42467.15
2017,YR2017,Netherlands,NLD,2.304284733,55088.6338,9.092003314,0.16504318,81.76097561,80.2,83.4,..,..,..,..,0.707047096,0.767120829,..,..,7.8,17,..,..,..,..,..,183346.6
2017,YR2017,New Caledonia,NCL,..,..,..,..,77.53902439,75.1,80.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2017,YR2017,New Zealand,NZL,1.437253121,42218.53771,6.840493601,0.16202583,81.85853659,80.2,83.6,..,..,..,..,0.619606886,0.737424049,..,..,..,..,..,..,..,..,..,82437.77
2017,YR2017,Nicaragua,NIC,3.156768738,5915.375443,0.844899771,0.142831132,73.554,70.686,76.367,..,..,..,3.5,1.568321806,6.650689068,..,3,..,..,..,..,..,2.5,3,18266.89
2017,YR2017,Niger,NER,1.058945166,1155.973559,0.088028653,0.076151096,62.16,61.176,63.145,..,..,..,3,0.616077058,..,144000,3,..,..,..,..,..,3,3,38973.42
2017,YR2017,Nigeria,NGA,-1.709873092,5120.005598,0.560724005,0.109516288,52.305,52.017,52.589,..,..,..,4,1.114541974,..,1707000,2.5,..,53.7,..,..,..,3,3.5,293788.1
2017,YR2017,Norway,NOR,1.500180926,64050.75617,7.147399795,0.111589624,82.6097561,81,84.3,..,..,..,..,0.341713379,0.530565047,..,..,8.2,16,..,..,..,..,..,47717.02
2017,YR2017,Oman,OMN,-2.871323812,34218.38813,15.83626422,0.46279983,77.924,76.525,79.839,..,..,..,..,3.464342886,0.374296488,..,..,..,..,..,..,..,..,..,94392.41
2017,YR2017,Pakistan,PAK,3.05478922,4891.719774,0.918888146,0.187845622,66.297,64.02,68.816,..,..,..,3.5,2.226160168,3.805810671,249000,3,..,..,..,..,..,3,3,425916.7
2017,YR2017,Palau,PLW,-4.191741627,17594.68886,14.35779559,0.816030093,..,..,..,..,..,..,..,3.201229553,0,..,..,..,..,..,..,..,..,..,286.835
2017,YR2017,Panama,PAN,3.793677978,30526.37985,2.472764701,0.081004191,77.795,74.791,80.925,..,72.83497223,18.49884052,..,0.649145079,9.228373685,..,..,23.5,19.1,..,..,..,..,..,17337.42
2017,YR2017,Papua New Guinea,PNG,1.085312169,3966.947432,0.83487332,0.210457369,65.103,62.774,68.078,..,..,..,2.5,1.277209715,..,12000,3,..,..,..,..,..,3,2,22247.22
2017,YR2017,Paraguay,PRY,3.345815987,13604.17472,1.268463814,0.093240777,73.644,70.986,76.459,..,68.01949642,25.07477385,..,0.799919402,8.512440751,..,..,18,30.55,..,..,..,..,..,49895.17
2017,YR2017,Peru,PER,0.985513944,12442.74646,1.717243013,0.138011573,75.879,73.729,78.1,..,66.99855643,19.39700246,..,1.008759982,7.868886942,59000,..,20,..,..,..,..,..,..,97635.48
2017,YR2017,Philippines,PHL,5.064393253,8001.75648,1.250723954,0.156306176,71.516,69.667,73.35,..,..,..,..,1.369597979,7.746033422,445000,..,..,..,..,..,..,..,..,221060.9
2017,YR2017,Poland,POL,5.126896815,29958.12071,8.23871846,0.275007853,77.75365854,73.9,81.8,..,..,..,..,2.330037745,0.744819766,..,..,9.4,19.5,..,..,..,..,..,372363.7
2017,YR2017,Portugal,PRT,3.759094389,33044.71674,5.177616186,0.156685144,81.42439024,78.4,84.6,..,..,..,..,0.923129502,0.737325043,..,..,11,..,..,..,..,..,..,71032.87
2017,YR2017,Puerto Rico,PRI,-0.509099449,34363.75463,..,..,79.258,75.425,83.145,..,..,..,..,0.067761516,21.62542389,..,..,..,..,..,..,..,..,..,..
2017,YR2017,Qatar,QAT,-5.732609622,92177.59594,32.28175112,0.350212552,80.717,79.847,82.312,..,..,..,..,2.038523869,0.442517934,..,..,..,..,..,..,..,..,..,110057.6
2017,YR2017,Romania,ROU,8.823700768,26943.34774,3.788441457,0.140607674,75.3097561,71.7,79.1,..,..,..,..,1.340509714,1.294491613,..,..,19.2,35.7,..,..,..,..,..,102120.3
2017,YR2017,Russian Federation,RUS,1.709385694,25926.44336,11.03520405,0.418835983,72.45146341,67.51,77.64,..,77.52106422,26.65248776,..,3.89410825,9.139063756,19000,..,11.3,..,..,..,..,..,..,2324573
2017,YR2017,Rwanda,RWA,1.430599,1934.972955,0.097483725,0.05037989,65.941,63.556,68.104,..,..,..,4,0.496868333,3.842902474,..,3.5,..,..,..,..,..,3.5,4,5127.968
2017,YR2017,Saudi Arabia,SAU,-2.996635225,45795.51353,15.94094859,0.348089744,77.16,75.917,78.796,..,..,..,..,2.916544782,..,..,..,..,..,..,..,..,..,..,729310.8
2017,YR2017,Senegal,SEN,4.514110596,3259.19258,0.646584895,0.198388061,67.75,65.295,70.066,..,..,..,3,1.796643938,..,22000,3.5,..,..,..,..,..,3.5,3.5,27575.16
2017,YR2017,Serbia,SRB,2.645985862,16611.04793,6.742665925,0.405914543,75.53902439,73.1,78.1,..,..,..,..,4.286829715,1.152061386,..,..,18.2,36.7,..,..,..,..,..,63350.92
2017,YR2017,Sierra Leone,SLE,1.700259801,1593.483529,0.122369527,0.07679372,58.652,57.491,59.794,..,..,..,3.5,0.969028671,..,..,3,..,..,..,..,..,3,3,6727.906
2017,YR2017,Singapore,SGP,4.568750821,95310.33386,8.756073541,0.091869089,83.09512195,80.9,85.4,..,..,..,..,0.579556327,0.190823572,..,..,..,..,..,..,..,..,..,67559.99
2017,YR2017,Slovak Republic,SVK,2.778454293,30061.55147,6.173481844,0.205361385,77.16585366,73.8,80.7,..,..,..,..,1.337716507,1.470745989,..,..,8.6,16.3,..,..,..,..,..,40430.69
2017,YR2017,Slovenia,SVN,4.747106183,36507.55304,6.834970006,0.18722071,81.02926829,78.2,84,..,..,..,..,1.107298794,0.905455225,..,..,6.4,17.1,..,..,..,..,..,17100.32
2017,YR2017,Somalia,SOM,-1.584689373,1059.143932,0.044307737,0.041833537,55.654,53.577,57.809,..,..,..,2,0.442850403,..,825000,2,..,..,..,..,..,1.5,2,25491.78
2017,YR2017,South Africa,ZAF,0.766941613,13950.45348,7.691428338,0.551338948,65.402,61.954,68.43,..,..,..,..,4.395239622,35.90318812,..,..,..,..,..,..,..,..,..,550699.3
